isbn13,ISBN,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,Rating,Average Ratings Count,url,key,number_of_pages,pagination,by_statement,publishers,publish_places,publish_date,subjects,subject_places,ebooks,identifiers.goodreads,identifiers.librarything,identifiers.isbn_10,identifiers.openlibrary,classifications.lc_classifications,cover.small,cover.medium,cover.large,subtitle,notes,identifiers.lccn,identifiers.oclc,classifications.dewey_decimal_class,subject_people,excerpts,identifiers.isbn_13,subject_times,links,identifiers.google,table_of_contents,identifiers.amazon,identifiers.wikidata,weight,ID,Publication YEAR,Average rating
9780807840894,0807840890,Allusions in Ulysses,An Annotated List,Weldon Thornton,Literary Criticism,http://books.google.com/books/content?id=Dof6ABIIfwkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Allusions in Ulysses: An Annotated List,1982.0,4.04,563.0,22.0,High Rating,15300.78,https://openlibrary.org/books/OL9410572M/Allusions_in_Ulysses,/books/OL9410572M,568.0,,,University of N. Carolina Press,,"September 1, 1982","[{'name': 'Concordances', 'url': 'https://openlibrary.org/subjects/concordances'}, {'name': 'Criticism, Textual', 'url': 'https://openlibrary.org/subjects/criticism,_textual'}, {'name': 'Textual Criticism', 'url': 'https://openlibrary.org/subjects/textual_criticism'}, {'name': 'Joyce, james, 1882-1941', 'url': 'https://openlibrary.org/subjects/joyce,_james,_1882-1941'}]",,,['23310'],['413122'],['0807840890'],['OL9410572M'],['PR6019.O9'],https://covers.openlibrary.org/b/id/591213-S.jpg,https://covers.openlibrary.org/b/id/591213-M.jpg,https://covers.openlibrary.org/b/id/591213-L.jpg,An Annotated List,,,,,James Joyce (1882-1941),"The beginning of the Ordinary of the Mass: ""I will go unto the altar of God.""",['9780807840894'],,,,,,,1.6 pounds,,,
9780807842591,0807842591,The Scotch-Irish,A Social History,James G. Leyburn,History,http://books.google.com/books/content?id=r9TX6swm_5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Dispelling much of what he terms the 'mythology' of the Scotch-Irish, James Leyburn provides an absorbing account of their heritage. He discusses their life in Scotland, when the essentials of their character and culture were shaped; their removal to Northern Ireland and the action of their residence in that region upon their outlook on life; and their successive migrations to America, where they settled especially in the back-country of Pennsylvania, Virginia, the Carolinas, and Georgia, and then after the Revolutionary War were in the van of pioneers to the west.",1989.0,3.97,377.0,198.0,High Rating,15300.78,https://openlibrary.org/books/OL19846223M/The_Scotch-Irish,/books/OL19846223M,377.0,"xix, 377 p. :",by James G. Leyburn.,University of North Carolina Press,"Chapel Hill, N.C",1962,"[{'name': 'Social conditions', 'url': 'https://openlibrary.org/subjects/social_conditions'}, {'name': 'Scots', 'url': 'https://openlibrary.org/subjects/scots'}, {'name': 'Scots-Irish', 'url': 'https://openlibrary.org/subjects/scots-irish'}, {'name': 'Émigration et immigration', 'url': 'https://openlibrary.org/subjects/émigration_et_immigration'}, {'name': 'Histoire', 'url': 'https://openlibrary.org/subjects/histoire'}, {'name': 'Irlandais', 'url': 'https://openlibrary.org/subjects/irlandais'}, {'name': 'Minorities', 'url': 'https://openlibrary.org/subjects/minorities'}, {'name': 'United States', 'url': 'https://openlibrary.org/subjects/united_states'}, {'name': 'Emigration and immigration', 'url': 'https://openlibrary.org/subjects/emigration_and_immigration'}, {'name': 'Scots, ireland', 'url': 'https://openlibrary.org/subjects/scots,_ireland'}, {'name': 'Scots-irish, united states', 'url': 'https://openlibrary.org/subjects/scots-irish,_united_states'}]","[{'name': 'Ireland', 'url': 'https://openlibrary.org/subjects/place:ireland'}, {'name': 'Scotland', 'url': 'https://openlibrary.org/subjects/place:scotland'}, {'name': 'United States', 'url': 'https://openlibrary.org/subjects/place:united_states'}]","[{'preview_url': 'https://archive.org/details/scotchirishsocia0000leyb_p2e1', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL19846223M/The_Scotch-Irish/borrow', 'checkedout': False}]",['25025'],['20463'],['0807842591'],['OL19846223M'],"['E184.S4 L5 1962', '62-16063']",https://covers.openlibrary.org/b/id/10222696-S.jpg,https://covers.openlibrary.org/b/id/10222696-M.jpg,https://covers.openlibrary.org/b/id/10222696-L.jpg,a social history,Includes bibliographical references (p. [354]-372) and index.,,,,,,,,,,,,,,,,
9780809015450,0809015455,The Transcendence of the Ego,An Existentialist Theory of Consciousness,Jean-Paul Sartre,Philosophy,http://books.google.com/books/content?id=17150PDhLu4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Transcendence of the Ego may be regarded as a turning-point in the philosophical development of Jean-Paul Sartre. Prior to the writing of this essay, published in France in 1937, Sartre had been intimately acquainted with the phenomenological movement which originated in Germany with Edmund Husserl. It is a fundamental tenet of Husserl, the notion of a transcendent ego, which is here attacked by Sartre. This disagreement with Husserl has great importance for Sartre and facilitated the transition from phenomenology to the doctrine of Being and Nothingness.",1957.0,3.82,120.0,594.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810111134,0810111136,"Billy Budd, Sailor and Other Uncompleted Writings","Billy Budd, Sailor, Weeds and Wildings, Parthenope, Uncollected Prose, Uncollected Poetry",Herman Melville,Fiction,http://books.google.com/books/content?id=MZMGwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""The new reading text of Billy Budd, Sailor in this volume is based on a corrected version (also printed here) of the ""Genetic Text"" that was prepared by Harrison Hayford and originally published in 1962 by the University of Chicago Press in a volume edited by Hayford and Merton M. Sealts, Jr. This new reading text employs different editorial principles from those followed in the 1962 volume. Portions of the introduction and notes to that volume have also been used here in an extensively revised form.""",2017.0,3.11,1016.0,9.0,High Rating,15300.78,https://openlibrary.org/books/OL7979161M/Billy_Budd_Sailor_and_Other_Uncompleted_Writings,/books/OL7979161M,,,,Northwestern Univ Press,,2009 October 30,"[{'name': 'General & Literary Fiction', 'url': 'https://openlibrary.org/subjects/general_&_literary_fiction'}, {'name': 'Literature: Classics', 'url': 'https://openlibrary.org/subjects/literature:_classics'}, {'name': 'literature', 'url': 'https://openlibrary.org/subjects/literature'}, {'name': 'classics', 'url': 'https://openlibrary.org/subjects/classics'}, {'name': 'classic literature', 'url': 'https://openlibrary.org/subjects/classic_literature'}, {'name': 'Sailors', 'url': 'https://openlibrary.org/subjects/sailors'}, {'name': 'Ship captains', 'url': 'https://openlibrary.org/subjects/ship_captains'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Executions and executioners', 'url': 'https://openlibrary.org/subjects/executions_and_executioners'}, {'name': 'Impressment', 'url': 'https://openlibrary.org/subjects/impressment'}, {'name': 'Sea stories', 'url': 'https://openlibrary.org/subjects/sea_stories'}, {'name': 'adult readers', 'url': 'https://openlibrary.org/subjects/adult_readers'}, {'name': 'Study and teaching', 'url': 'https://openlibrary.org/subjects/study_and_teaching'}, {'name': 'Historical Fiction', 'url': 'https://openlibrary.org/subjects/historical_fiction'}, {'name': 'American fiction (fictional works by one author)', 'url': 'https://openlibrary.org/subjects/american_fiction_(fictional_works_by_one_author)'}, {'name': 'Poetic works', 'url': 'https://openlibrary.org/subjects/poetic_works'}, {'name': 'Criticism and interpretation', 'url': 'https://openlibrary.org/subjects/criticism_and_interpretation'}]",,,['15610'],['61331'],['0810111136'],['OL7979161M'],['PS2384'],,,,,,,,,Billy Budd,"IN THE TIME before steamships, or then more frequently than now, a stroller along the docks of any considerable seaport would occasionally have his attention arrested by a group of bronzed mariners, man-of-war's men or merchant sailors in holiday attire, ashore on liberty.",['9780810111134'],,,,"[{'level': 0, 'label': '', 'title': 'Billy Bud, Sailor ; Weeds and Wildings ; Parthenope ; Uncollected prose ; Uncollected poetry', 'pagenum': ''}]",,,,,,
9780810117495,0810117495,The Phenomenon of Life,Toward a Philosophical Biology,Hans Jonas;Eleonore Jonas,Philosophy,http://books.google.com/books/content?id=F2seCz7wmfQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"One of the most prominent thinkers of his generation, Hans Jonas wrote on topics as diverse as the philosophy of biology, ethics and cosmology. This work sets forth a systematic philosophy of biological facts, laid out in support of his claim that mind is prefigured throughout organic existence.",2001.0,4.23,304.0,89.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810935204,0810935201,Lewis Carroll's Jabberwocky,A Book of Brillig Dioramas,Graeme Base,Juvenile Nonfiction,http://books.google.com/books/content?id=tyMFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lewis Carroll's classic and inventive verse comes to life in a series of ingenious dioramas, colorful three-dimensional renderings of the rhyme by the best-selling author-illustrator of Animalia and The Eleventh Hour.",1996.0,4.14,14.0,31.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810959118,0810959119,The Beatles,365 Days,Simon Wells,Performing Arts,http://books.google.com/books/content?id=f_IkwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"More than four hundred rarely seen black-and-white and color photographs chronicle the career of the Beatles, from their 1963 emergence as part of the British pop music scene to their public breakup in 1970.",2005.0,4.16,744.0,97.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810959361,0810959364,Creating the Worlds of Star Wars,365 Days,John Knoll;J. W. Rinzler,Performing Arts,http://books.google.com/books/content?id=H-oaAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A visual effects supervisor for the Star Wars movies Attack of the Clones and Revenge of the Sith presents a comprehensive selection of one thousand behind-the-scenes images, including panoramic shots of sets and models, as well as concept art, props, film stills, and memorabilia from all six films, as well as a CD-ROM containing nearly three hundred navigable panoramas of the sets.",2005.0,4.13,744.0,86.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810982192,0810982196,National Geographic Society,100 Years of Adventure and Discovery,C. D.B. Bryan,Photography,http://books.google.com/books/content?id=S61TPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this celebratory volume, award-winning author Bryan brings the Society's legacy to life with stunning photos and dramatic accounts. 444 illustrations.",2001.0,4.12,528.0,10.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780810992597,0810992590,Pink Box,Inside Japan's Sex Clubs,Joan Sinclair,Art,http://books.google.com/books/content?id=GujtAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In Pink Box, photographer Joan Sinclair gives us a privileged view into Japan's most elaborate sex clubs. Unrivalled in their creativity and the sheer number of choices, these clubs offer their clientele every fantasy imaginable. Subway groping, video and comic book character encounters and visits to the nurse are just the beginning of the immense list of possibilities that are played out in colourful playrooms for adults where no detail is overlooked. Sinclair's photographs are colourful, fun and absolutely absorbing, and they capture the unique sensibility of Japanese culture that has given rise to Hello Kitty (who, by the way, is available for $800 an hour).",2006.0,4.12,192.0,256.0,High Rating,15300.78,https://openlibrary.org/books/OL7999568M/Pink_Box,/books/OL7999568M,192.0,,,"Harry N. Abrams, Inc.",,"October 1, 2006","[{'name': 'Nightclubs', 'url': 'https://openlibrary.org/subjects/nightclubs'}, {'name': 'Sex-oriented businesses', 'url': 'https://openlibrary.org/subjects/sex-oriented_businesses'}, {'name': 'Pictorial works', 'url': 'https://openlibrary.org/subjects/pictorial_works'}, {'name': 'Sex customs', 'url': 'https://openlibrary.org/subjects/sex_customs'}, {'name': 'Sex-oriented business', 'url': 'https://openlibrary.org/subjects/sex-oriented_business'}, {'name': 'Prostitution, asia', 'url': 'https://openlibrary.org/subjects/prostitution,_asia'}]",,"[{'preview_url': 'https://archive.org/details/pinkboxinsidejap0000sinc', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL7999568M/Pink_Box/borrow', 'checkedout': False}]",['31034'],['1807668'],['0810992590'],['OL7999568M'],"['HQ18 J3S484 2006', 'HQ18.J3 S484 2006']",https://covers.openlibrary.org/b/id/597798-S.jpg,https://covers.openlibrary.org/b/id/597798-M.jpg,https://covers.openlibrary.org/b/id/597798-L.jpg,Inside Japan's Sex Clubs,,['2006006424'],,,,,['9780810992597'],,,,,,,1.8 pounds,,,
9780811201353,081120135X,Safe Conduct,"An Autobiography, and Other Writings",Boris Leonidovich Pasternak,Biography & Autobiography,http://books.google.com/books/content?id=GW_mawWxyvwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Safe Conduct is Boris Pasternak's first autobiography written when he was forty and after the great success of Dr. Zhivago. Experimental in its category, its isolated sharp impressions and juxtapositions seem to deny a normal chronology.",1958.0,3.79,256.0,80.0,High Rating,15300.78,https://openlibrary.org/books/OL28737286M/Safe_Conduct,/books/OL28737286M,256.0,,,New Directions Publishing Corporation,,2009,"[{'name': 'Pasternak, boris leonidovich, 1890-1960', 'url': 'https://openlibrary.org/subjects/pasternak,_boris_leonidovich,_1890-1960'}, {'name': 'Fiction, short stories (single author)', 'url': 'https://openlibrary.org/subjects/fiction,_short_stories_(single_author)'}, {'name': 'Russian Authors', 'url': 'https://openlibrary.org/subjects/russian_authors'}, {'name': 'Biography', 'url': 'https://openlibrary.org/subjects/biography'}, {'name': 'Écrivains russes', 'url': 'https://openlibrary.org/subjects/écrivains_russes'}, {'name': 'Biographies', 'url': 'https://openlibrary.org/subjects/biographies'}, {'name': 'AUTORES RUSOS', 'url': 'https://openlibrary.org/subjects/autores_rusos'}, {'name': 'BIOGRAFIAS', 'url': 'https://openlibrary.org/subjects/biografias'}, {'name': 'POESIAS RUSAS', 'url': 'https://openlibrary.org/subjects/poesias_rusas'}]",,"[{'preview_url': 'https://archive.org/details/safeconductautob0000past_w5q5', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL28737286M/Safe_Conduct/borrow', 'checkedout': False}]",,,,['OL28737286M'],"['', 'PG3476.P27 A25 1958a']",https://covers.openlibrary.org/b/id/10803534-S.jpg,https://covers.openlibrary.org/b/id/10803534-M.jpg,https://covers.openlibrary.org/b/id/10803534-L.jpg,,,['58012799'],"['3209997', '87862485', '14569']",,,,['9780811201353'],,,,,,,,,,
9780811213462,0811213463,The Samurai,A Novel,Shūsaku Endō,Fiction,http://books.google.com/books/content?id=Bb1fXVWzkt8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"One of the late Shusaku Endo's finest works, The Samurai tells of the journey of some of the first Japanese to set foot on European soil and the resulting clash of cultures and politics.",1997.0,3.95,272.0,1580.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811214988,0811214982,The Red Notebook,True Stories,Paul Auster,Fiction,http://books.google.com/books/content?id=Re7WYDC4URQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Contains: The red notebook -- Why write? -- Accident report -- It don't mean a thing.,2002.0,3.77,104.0,2306.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811821841,0811821846,Wookiee Cookies,A Star Wars Cookbook,Robin Davis,Cooking,http://books.google.com/books/content?id=xmKf7BnQiqMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A cookbook with a Star Wars theme includes such recipes as crazy cantina chili, Boba Fett-uccine, and C-3PO pancakes.",1998.0,3.92,132.0,916.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811824545,0811824543,The Campfire Collection,Spine-tingling Tales to Tell in the Dark,Eric Martin,Fiction,http://books.google.com/books/content?id=r0N2xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A collection of tales designed to be told around a campfire.,2000.0,3.25,176.0,48.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811828031,0811828034,The Star Wars Cookbook II,Darth Malt and More Galactic Recipes,Frankie Frankeny;Wesley Martin,Cooking,http://books.google.com/books/content?id=xQqg3pbc2O8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Provides step-by-step instructions for creating healthy snacks, main courses, and deserts including Darth double dogs, Bubble City Salad, Boss Nass Broccoli, and Opee's sea crunch.",2000.0,3.85,60.0,198.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811833462,0811833461,Stylepedia,"A Guide to Graphic Design Mannerisms, Quirks, and Conceits",Steven Heller;Louise Fili,Art,http://books.google.com/books/content?id=GjlEeuNIuVMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A chunky, distinctive object of brilliant design in and of itself, Stylepedia is the first handy, cross-referenced desk guide to the kaleidoscope that is modern design. In hundreds of illustrated entries, Heller and Fili, the award-winning authors of Euro Deco and numerous other popular design titles, survey the designers, schools, and movements that comprise the practice today as well as take a fascinating glimpse back at some of the seminal early leaders. From the first Santa Claus to appear on a Coca-Cola bottle to the increasingly ubiquitous camouflage tee shirt, iconic everyday items of yesterday and today provide valuable inspiration to designers and design aficionados. As quirky as it is useful and positively packed with lavish color illustrations, this designer's design compendium is the only one of its kind.",2006.0,4.07,336.0,167.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811839747,0811839745,Chicago Stories,Tales of the City,John Miller;Genevieve Morgan,Fiction,http://books.google.com/books/content?id=SeGcZgcmFUYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A selection of stories, articles, poems, and excerpts from longer works about Chicago by Saul Bellow, Eliot Ness, Edna Ferber, Langston Hughes, and others.",2003.0,3.56,224.0,44.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811853194,0811853195,I Am 8-bit,Art Inspired by Classic Videogames of the '80s,Jon M. Gibson,Art,http://books.google.com/books/content?id=dO-sDl1ySHoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Showcases the work of seventy artists, including painters, designers, cartoonists, sculptors, and illustrators, whose works feature their favorite video games from the 1980s.",2006.0,4.09,156.0,117.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780811855266,0811855260,Edie,Girl on Fire,Melissa Painter;David Weisman,Biography & Autobiography,http://books.google.com/books/content?id=YNEigmpVX5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Drawn from firsthand accounts and featuring hundreds of never-before-published portraits, ad shoots, and candid snapshots, this revealing look at the life of Edie Sedgwick, the ""it"" girl of the Andy Warhol Factory scene, details her many roles as a model, film star, socialite, friend, lover, and drug addict.",2006.0,4.22,192.0,716.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812000399,0812000390,Chaucer's Canterbury Tales (Selected),An Interlinear Translation,Geoffrey Chaucer;Vincent F. Hopper,Literary Collections,http://books.google.com/books/content?id=u71rxf02d8IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Each line of the original Middle English is followed by a line of modern English ""translation."" Includes biography of Chaucer, interpretive introduction.",1977.0,3.75,530.0,69.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812036046,0812036042,"Twelfth Night, Or, What You Will",Modern English Version Side-by-side with Full Original Text,William Shakespeare,Drama,http://books.google.com/books/content?id=vWsY_MiozFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, discusses the author and the theater of his time, and provides quizzes and other study activities.",1985.0,3.98,256.0,147.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812216271,081221627X,"Aeschylus, 1","The Oresteia (Agamemnon, The Libation Bearers, The Eumenides)",Aeschylus,Drama,http://books.google.com/books/content?id=z22kI-IKUXoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"From the Penn Greek Drama Series, this volume offers translations by David Slavitt of the great trilogy of the House of Atreus, telling of Agamemnon's murder at the hands of his wife, Clytemnestra, and her lover, Aegisthus, and of Electra's rebelliousness and Orestes's ultimate revenge.",1998.0,4.01,178.0,12.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812216509,0812216504,"Euripides, 3","Alcestis, Daughters of Troy, The Phoenician Women, Iphigenia at Aulis, Rhesus",Euripides,Drama,http://books.google.com/books/content?id=sFifVDQAJOUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"What man would murder his daughter to help a fleet get out to sea, or give his wife over to death in his stead? The tragedies in this Penn Greek Drama Series volume are filled with such dramatic conflicts.",1998.0,3.88,392.0,7.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812216714,0812216717,"Aeschylus, 2","The Persians, Seven Against Thebes, The Suppliants, Prometheus Bound",Aeschylus,Drama,http://books.google.com/books/content?id=zVpENNx_3kwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"""A boon for classicists and general readers alike. For the reader who comes to tragedy for the first time, these translations are eminently 'accessible,' and consummately American in tone and feeling. For the classicist, these versions constitute an ambitious reinterpretation of traditional masterpieces; after 2,500 years, the poetry of Euripides and Aeschylus has found a new voice—in fact, ten of them.""—The Boston Book Review",1998.0,4.1,232.0,12.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780812508642,0812508645,Pastwatch,The Redemption of Christopher Columbus,Orson Scott Card,Fiction,http://books.google.com/books/content?id=PH7QmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In one of the most powerful and thought-provoking novels of his remarkable career, Orson Scott Card interweaves a compelling portrait of Christopher Columbus with the story of a future scientist who believes she can alter human history from a tragedy of bloodshed and brutality to a world filled with hope and healing.",1997.0,3.97,402.0,12695.0,High Rating,15300.78,https://openlibrary.org/books/OL31938217M/Pastwatch,/books/OL31938217M,,,,TOR,,1997-02,"[{'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Christopher columbus in fiction', 'url': 'https://openlibrary.org/subjects/christopher_columbus_in_fiction'}, {'name': 'Discoveries in geography', 'url': 'https://openlibrary.org/subjects/discoveries_in_geography'}, {'name': 'Discoveries in geography in fiction', 'url': 'https://openlibrary.org/subjects/discoveries_in_geography_in_fiction'}, {'name': 'Time travel in fiction', 'url': 'https://openlibrary.org/subjects/time_travel_in_fiction'}, {'name': 'America in fiction', 'url': 'https://openlibrary.org/subjects/america_in_fiction'}, {'name': 'Explorers in fiction', 'url': 'https://openlibrary.org/subjects/explorers_in_fiction'}, {'name': 'Explorers', 'url': 'https://openlibrary.org/subjects/explorers'}, {'name': 'Time travel', 'url': 'https://openlibrary.org/subjects/time_travel'}, {'name': 'Discovery and exploration', 'url': 'https://openlibrary.org/subjects/discovery_and_exploration'}, {'name': 'Spanish', 'url': 'https://openlibrary.org/subjects/spanish'}, {'name': 'Spanish Discovery and exploration', 'url': 'https://openlibrary.org/subjects/spanish_discovery_and_exploration'}, {'name': 'Fiction, science fiction, general', 'url': 'https://openlibrary.org/subjects/fiction,_science_fiction,_general'}]","[{'name': 'America', 'url': 'https://openlibrary.org/subjects/place:america'}]","[{'preview_url': 'https://archive.org/details/pastwatchredempt0000card', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL31938217M/Pastwatch/borrow', 'checkedout': False}]",,,,['OL31938217M'],['PS3553.A655P37 2016'],https://covers.openlibrary.org/b/id/10620752-S.jpg,https://covers.openlibrary.org/b/id/10620752-M.jpg,https://covers.openlibrary.org/b/id/10620752-L.jpg,,,,,,Christopher Columbus,,['9780812508642'],,,,,[''],,,,,
9780812511185,0812511182,The Sixth Book of Lost Swords,Mindsword's Story,Fred Saberhagen,Fiction,http://books.google.com/books/content?id=iamepaEpC4oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the long-lost Mindsword--which gives mindless devotion to the one who wields it--falls into the hands of Prince Murat, Kristen, the beautiful wife of Prince Mark, falls under its spell, and it is up to Mark and his companions to save his wife and his kingdom",1991.0,3.81,250.0,1221.0,High Rating,15300.78,https://openlibrary.org/books/OL9853060M/The_Sixth_Book_of_Lost_Swords,/books/OL9853060M,256.0,,,Tor Books,,"June 15, 1991",,,,['16477'],['157638'],['0812511182'],['OL9853060M'],,https://covers.openlibrary.org/b/id/603200-S.jpg,https://covers.openlibrary.org/b/id/603200-M.jpg,https://covers.openlibrary.org/b/id/603200-L.jpg,Mindsword's Story (6th Book of Lost Swords),,,,,,"BETWEEN two loftly jagged mountain spines the rocky land declined in frozen swirls that bottomed in a deep depression, forming at its lowest point a narrow and almost circular hollow shielded from human observation by tall crags on every side.",['9780812511185'],,,,,,,4.6 ounces,,,
